Name,Author,Goodreads Rating,Year Published,
Le Ton beau de Marot: In Praise of the Music of Language,Douglas R. Hofstadter,[4.22](https://www.goodreads.com/book/show/248193.Le_Ton_beau_de_Marot),1997,
